CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,BalanceSalaryRatio,ProductsPerTenure,EngagementScore,WealthScore,RelationshipStrength,AgeGroup,WealthSegment,HighValueDisengaged,Geography_enc,Gender_enc,Cluster,ChurnProbability,PredictedChurn,RevenueAtRisk,RSI,RSICategory,Recommendation
828,France,Male,34,8,129433.34,2,0,0,38131.77,0,3.3942810868447277,0.2222222222222222,0.0,1.8282999687495811,0.3399999999999999,26-35,Premium,1,0,1,Wealthy Disengaged,0.0431,0,5578.58,54.0,Moderate Risk,Reactivation Campaign
674,Spain,Male,39,6,120193.42,1,0,0,100130.95,0,1.200350337729366,0.1428571428571428,0.0,1.7261499389451485,0.18,36-45,High,1,1,1,Wealthy Disengaged,0.1701,0,20444.9,25.5,High Risk,Reactivation Campaign
656,France,Female,39,6,0.0,2,1,0,141069.88,0,0.0,0.2857142857142857,0.3,1.2454058711617706,0.4,36-45,Medium,0,0,0,High Risk,0.0829,0,0.0,60.0,Moderate Risk,Reactivation Campaign
684,Germany,Female,48,10,126384.42,1,1,1,198069.7345,0,0.6380772016574715,0.0909090909090909,1.0,2.282473916738593,0.7,46-55,Premium,0,2,0,Premium Loyal,0.4055,1,51248.88,77.5,Stable,Cross-Sell Programme
625,France,Female,28,3,0.0,1,0,0,183646.41,0,0.0,0.25,0.0,1.3882191924974028,0.09,26-35,Medium,0,0,0,High Risk,0.3275,1,0.0,16.5,High Risk,Reactivation Campaign
432,France,Male,42,9,152603.45,1,1,0,110265.24,1,1.3839544179614722,0.1,0.3,1.373125811458369,0.39,36-45,Medium,1,0,1,Wealthy Disengaged,0.7574,1,115581.85,46.5,Moderate Risk,Reactivation Campaign
549,France,Female,52,1,0.0,1,0,1,8636.05,1,0.0,0.5,0.7,0.3145235372302327,0.3099999999999999,46-55,Low,0,0,0,Young Active,0.8835,1,0.0,38.5,Moderate Risk,Immediate Outreach
625,Germany,Male,56,0,148507.24,1,1,0,46824.08,1,3.171532008060637,1.0,0.3,1.4895167764227155,0.12,56+,High,1,2,1,Wealthy Disengaged,0.9683,1,143799.56,19.5,High Risk,Immediate Outreach
828,France,Female,41,7,0.0,2,1,0,171378.77,0,0.0,0.25,0.3,1.811347502164306,0.43,36-45,Premium,0,0,0,High Risk,0.0679,0,0.0,63.0,Stable,Reactivation Campaign
770,France,Male,24,9,101827.07,1,1,0,167256.35,0,0.608804755067565,0.1,0.3,2.199134698663599,0.39,18-25,Premium,1,0,1,Wealthy Disengaged,0.0759,0,7728.67,46.5,Moderate Risk,Reactivation Campaign
758,France,Female,34,3,0.0,2,1,1,124226.16,0,0.0,0.5,1.0,1.4035870375995287,0.59,26-35,Medium,0,0,0,Young Active,0.0236,0,0.0,79.0,Stable,Standard Retention Programme
795,Germany,Female,33,9,130862.43,1,1,1,114935.21,0,1.1385657313739508,0.1,1.0,2.1484383631743995,0.67,26-35,Premium,0,2,0,Premium Loyal,0.5401,1,70678.8,74.5,Stable,Cross-Sell Programme
687,France,Male,38,9,122570.87,1,1,1,35608.88,0,3.4420467016457232,0.1,1.0,1.441221039868234,0.67,36-45,High,0,0,1,Premium Loyal,0.0648,0,7942.59,74.5,Stable,Cross-Sell Programme
686,France,Male,25,1,0.0,2,0,1,16459.37,0,0.0,1.0,0.7,0.6821434753191483,0.4099999999999999,18-25,Low,0,0,1,Young Active,0.0073,0,0.0,61.0,Stable,Standard Retention Programme
789,Germany,Male,39,7,124828.46,2,1,1,124411.08,0,1.0033467811164318,0.25,1.0,2.1499283823099864,0.71,36-45,Premium,0,2,1,Premium Loyal,0.0984,0,12283.12,91.0,Loyal,Relationship Manager Assignment
589,Germany,Female,50,5,144895.05,2,1,1,34941.23,0,4.146703000924669,0.3333333333333333,1.0,1.3234119756781777,0.65,46-55,Medium,0,2,0,Premium Loyal,0.2931,0,42468.74,85.0,Loyal,Relationship Manager Assignment
461,Germany,Female,34,5,63663.93,1,0,1,167784.28,0,0.3794369208073557,0.1666666666666666,0.7,1.2573771609298183,0.4299999999999999,26-35,Medium,0,2,0,Premium Loyal,0.0417,0,2654.79,50.5,Moderate Risk,Cross-Sell Programme
637,France,Male,40,2,133463.1,1,0,1,93165.34,0,1.432524879693675,0.3333333333333333,0.7,1.6734901089867091,0.3399999999999999,36-45,High,0,0,1,Premium Loyal,0.1086,0,14494.09,41.5,Moderate Risk,Cross-Sell Programme
584,Spain,Female,48,2,185967.98540000003,1,1,0,75161.25,1,2.474220574823133,0.3333333333333333,0.3,1.7372773948227225,0.18,46-55,High,1,1,0,Wealthy Disengaged,0.8454,1,157217.33,25.5,High Risk,Immediate Outreach
579,Spain,Female,35,1,129490.36,2,0,1,8590.83,1,15.07133637420666,1.0,0.7,1.082368004837151,0.4099999999999999,26-35,Medium,0,1,0,Premium Loyal,0.1259,0,16302.84,61.0,Stable,Relationship Manager Assignment
756,Germany,Male,44,10,137452.09,1,1,0,189543.9,0,0.7251690232762791,0.0909090909090909,0.3,2.4707877114566466,0.42,36-45,Premium,1,2,1,Wealthy Disengaged,0.2894,0,39778.63,49.5,Moderate Risk,Reactivation Campaign
663,France,Male,34,7,0.0,2,1,1,180427.24,0,0.0,0.25,1.0,1.4627229391388583,0.71,26-35,High,0,0,1,Young Active,0.0105,0,0.0,91.0,Loyal,Standard Retention Programme
682,France,Female,43,5,125851.93,1,1,1,193318.33,0,0.6510054116161069,0.1666666666666666,1.0,2.2506120580922646,0.55,36-45,Premium,0,0,0,Premium Loyal,0.0826,0,10395.37,62.5,Stable,Cross-Sell Programme
793,Spain,Male,52,2,0.0,1,1,0,159123.82,1,0.0,0.3333333333333333,0.3,1.6651624914300536,0.18,46-55,High,0,1,1,Wealthy Disengaged,0.9182,1,0.0,25.5,High Risk,Immediate Outreach
691,France,Female,31,5,40915.55,1,1,0,126213.84,1,0.3241738451674938,0.1666666666666666,0.3,1.4734433982304054,0.27,26-35,High,0,0,0,Wealthy Disengaged,0.4741,1,19398.06,34.5,Moderate Risk,Reactivation Campaign
485,Spain,Female,21,5,113157.22,1,1,1,54141.5,0,2.089988825783811,0.1666666666666666,1.0,1.0017925619778063,0.55,18-25,Low,0,1,0,Premium Loyal,0.0247,0,2794.98,62.5,Stable,Cross-Sell Programme
635,Spain,Female,29,8,138296.94,2,1,0,141075.51,0,0.9802974286789486,0.2222222222222222,0.3,1.9388552633373497,0.4599999999999999,26-35,Premium,1,1,0,Wealthy Disengaged,0.1477,0,20426.46,66.0,Stable,Reactivation Campaign
650,France,Male,37,5,106967.18,1,0,0,24495.03,0,4.366714932991183,0.1666666666666666,0.0,1.212161298300431,0.15,36-45,Medium,1,0,1,Wealthy Disengaged,0.0713,0,7626.76,22.5,High Risk,Reactivation Campaign
735,France,Male,44,9,120681.63,1,1,0,74836.34,0,1.6125857760310562,0.1,0.3,1.7458032906541965,0.39,36-45,High,1,0,1,Wealthy Disengaged,0.3619,1,43674.68,46.5,Moderate Risk,Reactivation Campaign
432,France,Male,32,0,0.0,2,0,1,1842.8253000000004,0,0.0,2.0,0.7,0.0,0.3799999999999999,26-35,Low,0,0,1,Young Active,0.016,0,0.0,58.0,Moderate Risk,Standard Retention Programme
754,Spain,Female,32,7,0.0,2,1,0,89520.75,0,0.0,0.25,0.3,1.2171539963047584,0.43,26-35,Medium,0,1,0,High Risk,0.0238,0,0.0,63.0,Stable,Reactivation Campaign
535,France,Female,48,9,0.0,1,1,0,149892.79,1,0.0,0.1,0.3,1.0008949804639702,0.39,46-55,Low,0,0,0,High Risk,0.9537,1,0.0,46.5,Moderate Risk,Immediate Outreach
716,Spain,Male,42,8,0.0,2,1,0,180800.42,0,0.0,0.2222222222222222,0.3,1.5914189754156218,0.4599999999999999,36-45,High,0,1,1,High Risk,0.0671,0,0.0,66.0,Stable,Reactivation Campaign
539,France,Male,37,2,127609.59,1,1,0,98646.22,0,1.293595399850092,0.3333333333333333,0.3,1.4354957840307592,0.18,36-45,Medium,1,0,1,Wealthy Disengaged,0.1165,0,14866.52,25.5,High Risk,Reactivation Campaign
614,France,Female,43,6,0.0,2,1,1,109041.53,0,0.0,0.2857142857142857,1.0,0.9817064142205132,0.68,36-45,Low,0,0,0,Young Active,0.0933,0,0.0,88.0,Loyal,Standard Retention Programme
706,Spain,Male,57,7,0.0,1,1,0,17941.16,1,0.0,0.125,0.3,0.737541776064251,0.33,56+,Low,0,1,1,High Risk,0.9379,1,0.0,40.5,Moderate Risk,Immediate Outreach
758,France,Female,33,7,0.0,2,0,0,82996.47,0,0.0,0.25,0.0,1.1934747234011862,0.31,26-35,Medium,0,0,0,High Risk,0.0305,0,0.0,51.0,Moderate Risk,Reactivation Campaign
586,Spain,Female,28,2,0.0,2,1,1,92067.35,0,0.0,0.6666666666666666,1.0,0.8282179534126058,0.56,26-35,Low,0,1,0,Young Active,0.0289,0,0.0,76.0,Stable,Standard Retention Programme
646,France,Female,72,6,97259.25,1,0,1,104719.66,0,0.9287493986382438,0.1428571428571428,0.7,1.559225790419044,0.4599999999999999,56+,High,0,0,0,Premium Loyal,0.0261,0,2538.47,53.5,Moderate Risk,Cross-Sell Programme
631,Germany,Female,33,4,123246.7,1,0,0,112687.57,0,1.0936929983227224,0.2,0.0,1.7036877415408285,0.12,26-35,High,1,2,0,Wealthy Disengaged,0.471,1,58049.2,19.5,High Risk,Reactivation Campaign
717,Spain,Female,22,6,101060.25,1,0,1,84699.56,0,1.1931473652594504,0.1428571428571428,0.7,1.64749599890005,0.4599999999999999,18-25,High,0,1,0,Premium Loyal,0.054,0,5457.25,53.5,Moderate Risk,Cross-Sell Programme
684,France,Male,30,2,0.0,2,1,0,83473.82,0,0.0,0.6666666666666666,0.3,1.0188738734911928,0.2799999999999999,26-35,Low,0,0,1,High Risk,0.0388,0,0.0,48.0,Moderate Risk,Reactivation Campaign
800,France,Female,49,7,108007.36,1,0,0,47125.11,0,2.291879384909979,0.125,0.0,1.6919323801003356,0.21,46-55,High,1,0,0,Wealthy Disengaged,0.6232,1,67310.19,28.5,High Risk,Reactivation Campaign
721,Spain,Female,36,2,0.0,2,1,1,106977.8,0,0.0,0.6666666666666666,1.0,1.2271702163699685,0.56,36-45,Medium,0,1,0,Young Active,0.0336,0,0.0,76.0,Stable,Standard Retention Programme
683,Spain,Male,29,0,133702.89,1,1,0,55582.54,1,2.4054403515861,1.0,0.3,1.5933001228649302,0.12,26-35,High,1,1,1,Wealthy Disengaged,0.4094,1,54737.96,19.5,High Risk,Reactivation Campaign
660,Germany,Male,31,9,125189.75,2,1,1,139874.43,0,0.8950088661032177,0.2,1.0,1.9220621080100369,0.77,26-35,Premium,0,2,1,Premium Loyal,0.0552,0,6910.47,97.0,Loyal,Relationship Manager Assignment
704,Germany,Female,24,7,113034.22,1,1,0,162503.48,1,0.6955760235040904,0.125,0.3,2.0772825334120992,0.33,18-25,Premium,1,2,0,Wealthy Disengaged,0.4532,1,51227.11,40.5,Moderate Risk,Reactivation Campaign
615,Spain,Female,41,9,109013.23,1,1,0,196499.96,0,0.5547719970426608,0.1,0.3,2.015992781771802,0.39,36-45,Premium,1,1,0,Wealthy Disengaged,0.274,0,29869.63,46.5,Moderate Risk,Reactivation Campaign
667,Spain,Female,39,2,0.0,2,1,0,40721.24,1,0.0,0.6666666666666666,0.3,0.7603308406449005,0.2799999999999999,36-45,Low,0,1,0,High Risk,0.1338,0,0.0,48.0,Moderate Risk,Reactivation Campaign
682,Germany,Male,24,9,57929.81,2,0,0,53134.3,0,1.090232105587058,0.2,0.0,1.1709789202537602,0.37,18-25,Medium,0,2,1,High Risk,0.0132,0,764.67,57.0,Moderate Risk,Reactivation Campaign
484,France,Female,29,4,130114.39,1,1,0,164017.89,0,0.7932890534742675,0.2,0.3,1.6505290702634603,0.24,26-35,High,1,0,0,Wealthy Disengaged,0.133,0,17305.21,31.5,Moderate Risk,Reactivation Campaign
628,Germany,Male,27,5,95826.49,2,1,0,155996.96,0,0.6142804046924717,0.3333333333333333,0.3,1.7697756042381247,0.37,26-35,High,0,2,1,Wealthy Disengaged,0.0909,0,8710.63,57.0,Moderate Risk,Reactivation Campaign
480,Germany,Male,44,10,129608.57,1,1,0,5472.7,1,23.6784204468641,0.0909090909090909,0.3,0.8302711164373342,0.42,36-45,Low,1,2,1,Wealthy Disengaged,0.8886,1,115170.18,49.5,Moderate Risk,Immediate Outreach
578,France,Male,30,4,169462.09,1,1,0,112187.11,0,1.5105173801394818,0.2,0.3,1.822855681510564,0.24,26-35,Premium,1,0,1,Wealthy Disengaged,0.1406,0,23826.37,31.5,Moderate Risk,Reactivation Campaign
512,France,Male,40,5,0.0,2,1,1,146457.83,0,0.0,0.3333333333333333,1.0,0.9283660164819746,0.65,36-45,Low,0,0,1,Young Active,0.0257,0,0.0,85.0,Loyal,Standard Retention Programme
484,Spain,Female,35,7,133868.21,1,1,1,27286.1,0,4.905915615803805,0.125,1.0,0.9739098896255528,0.6100000000000001,26-35,Low,0,1,0,Premium Loyal,0.0558,0,7469.85,68.5,Stable,Cross-Sell Programme
510,France,Female,30,0,0.0,2,1,1,130553.47,0,0.0,2.0,1.0,0.8425304661913302,0.5,26-35,Low,0,0,0,Young Active,0.0202,0,0.0,70.0,Stable,Standard Retention Programme
606,Germany,Male,36,5,185967.98540000003,2,0,0,179351.89,0,1.0368831268902332,0.3333333333333333,0.0,2.320879167535952,0.25,36-45,Premium,1,2,1,Wealthy Disengaged,0.019,0,3533.39,45.0,Moderate Risk,Reactivation Campaign
597,Spain,Female,40,8,101993.12,1,0,1,94774.12,0,1.0761592282869177,0.1111111111111111,0.7,1.4167723311193925,0.52,36-45,Medium,0,1,0,Premium Loyal,0.131,0,13361.1,59.5,Moderate Risk,Cross-Sell Programme
754,Germany,Female,55,3,161608.81,1,1,0,8080.85,1,19.99651193724209,0.25,0.3,1.67113892766436,0.21,46-55,High,1,2,0,Wealthy Disengaged,0.9163,1,148082.15,28.5,High Risk,Immediate Outreach
850,Spain,Female,45,2,122311.21,1,1,1,19482.5,0,6.277681628044243,0.3333333333333333,1.0,1.7475946246228875,0.46,36-45,High,0,1,0,Premium Loyal,0.1367,0,16719.94,53.5,Moderate Risk,Cross-Sell Programme
510,France,Male,65,2,0.0,2,1,1,48071.61,0,0.0,0.6666666666666666,1.0,0.4221912765446535,0.56,56+,Low,0,0,1,Young Active,0.0193,0,0.0,76.0,Stable,Standard Retention Programme
778,Germany,Female,45,1,162150.42,2,1,0,174531.27,0,0.929056958922267,1.0,0.3,2.5797223907498017,0.2499999999999999,36-45,Premium,1,2,0,Wealthy Disengaged,0.332,1,53833.94,45.0,Moderate Risk,Reactivation Campaign
636,France,Male,42,2,0.0,2,1,1,55470.78,0,0.0,0.6666666666666666,1.0,0.7613338969488497,0.56,36-45,Low,0,0,1,Young Active,0.0355,0,0.0,76.0,Stable,Standard Retention Programme
804,France,Female,50,4,0.0,1,1,1,8546.87,1,0.0,0.2,1.0,0.9241169102645672,0.52,46-55,Low,0,0,0,Young Active,0.8107,1,0.0,59.5,Moderate Risk,Immediate Outreach
514,France,Male,32,8,0.0,2,1,0,95857.18,0,0.0,0.2222222222222222,0.3,0.6752826576834676,0.4599999999999999,26-35,Low,0,0,1,High Risk,0.0215,0,0.0,66.0,Stable,Reactivation Campaign
730,France,Female,39,1,99010.67,1,1,0,194945.8,0,0.5078855872473926,0.5,0.3,2.229405718370657,0.15,36-45,Premium,1,0,0,Wealthy Disengaged,0.1706,0,16891.22,22.5,High Risk,Reactivation Campaign
525,Spain,Female,37,0,0.0,1,0,1,131521.72,0,0.0,1.0,0.7,0.8833499721921292,0.2799999999999999,36-45,Low,0,1,0,Young Active,0.3868,1,0.0,35.5,Moderate Risk,Cross-Sell Programme
616,Spain,Male,30,5,0.0,2,0,1,196108.51,0,0.0,0.3333333333333333,0.7,1.4301967109479423,0.5299999999999999,26-35,Medium,0,1,1,Young Active,0.0146,0,0.0,73.0,Stable,Standard Retention Programme
687,Germany,Female,34,7,111388.18,2,1,0,148564.76,0,0.7497567407187227,0.25,0.3,1.956727793378474,0.43,26-35,Premium,1,2,0,Wealthy Disengaged,0.1604,0,17866.66,63.0,Stable,Reactivation Campaign
715,France,Female,41,8,56214.85,2,0,0,92982.61,1,0.6045672995488129,0.2222222222222222,0.0,1.4437770932751472,0.3399999999999999,36-45,High,0,0,0,High Risk,0.2763,0,15532.16,54.0,Moderate Risk,Reactivation Campaign
512,France,Female,36,3,84327.77,2,1,0,17675.36,0,4.770652442018606,0.5,0.3,0.7255255458136854,0.31,36-45,Low,0,0,0,High Risk,0.0641,0,5405.41,51.0,Moderate Risk,Reactivation Campaign
479,France,Male,40,1,0.0,2,0,0,114996.43,0,0.0,1.0,0.0,0.6890869171670024,0.13,36-45,Low,0,0,1,High Risk,0.0195,0,0.0,33.0,Moderate Risk,Reactivation Campaign
601,France,Male,32,8,93012.89,1,1,0,86957.42,0,1.0696248850887586,0.1111111111111111,0.3,1.338217585599364,0.36,26-35,Medium,0,0,1,Wealthy Disengaged,0.0718,0,6678.33,43.5,Moderate Risk,Reactivation Campaign
580,Spain,Male,29,9,61710.44,2,1,0,128077.8,0,0.4818161944053192,0.2,0.3,1.3292118924514815,0.49,26-35,Medium,0,1,1,High Risk,0.0376,0,2320.31,69.0,Stable,Reactivation Campaign
807,France,Male,35,3,174790.15,1,1,1,1842.8253000000004,0,94.7975656912832,0.25,1.0,1.8370229517799384,0.49,26-35,Premium,0,0,1,Premium Loyal,0.0639,0,11169.09,56.5,Moderate Risk,Cross-Sell Programme
616,Spain,Female,32,6,0.0,2,1,1,43001.46,0,0.0,0.2857142857142857,1.0,0.6499415939295676,0.68,26-35,Low,0,1,0,Young Active,0.0348,0,0.0,88.0,Loyal,Standard Retention Programme
721,Germany,Male,37,3,107720.64,1,1,1,158591.12,0,0.6792307209210647,0.25,1.0,2.069441899255059,0.49,36-45,Premium,0,2,1,Premium Loyal,0.2733,0,29440.05,56.5,Moderate Risk,Cross-Sell Programme
501,France,Male,57,10,0.0,2,1,1,47847.19,0,0.0,0.1818181818181818,1.0,0.3995165000998506,0.8,56+,Low,0,0,1,Young Active,0.0711,0,0.0,100.0,Loyal,Standard Retention Programme
521,France,Male,35,6,96423.84,1,1,0,10488.44,0,9.192467853383974,0.1428571428571428,0.3,0.7754749183672288,0.3,26-35,Low,0,0,1,Wealthy Disengaged,0.1,0,9642.38,37.5,Moderate Risk,Reactivation Campaign
850,Spain,Male,30,2,141040.01,1,1,1,5978.2,0,23.588441597538136,0.3333333333333333,1.0,1.7794846149711612,0.46,26-35,High,0,1,1,Premium Loyal,0.0139,0,1960.46,53.5,Moderate Risk,Cross-Sell Programme
759,France,Male,42,4,105420.18,1,0,1,121409.06,0,0.8682985577966109,0.2,0.7,1.9584957755253087,0.3999999999999999,36-45,Premium,0,0,1,Premium Loyal,0.1682,0,17731.67,47.5,Moderate Risk,Cross-Sell Programme
516,Spain,Male,50,5,0.0,1,0,1,146145.93,1,0.0,0.1666666666666666,0.7,0.9363459080901778,0.4299999999999999,46-55,Low,0,1,1,Young Active,0.7395,1,0.0,50.5,Moderate Risk,Cross-Sell Programme
711,France,Female,38,2,129022.06,2,1,1,14374.86,1,8.974910718384848,0.6666666666666666,1.0,1.4251155356622245,0.56,36-45,Medium,0,0,0,Premium Loyal,0.168,0,21675.71,76.0,Stable,Relationship Manager Assignment
512,Spain,Male,33,3,176666.62,1,1,0,94670.77,0,1.8660960917916716,0.25,0.3,1.6144359063472142,0.21,26-35,High,1,1,1,Wealthy Disengaged,0.1527,0,26976.99,28.5,High Risk,Reactivation Campaign
550,France,Male,37,3,0.0,1,1,1,179670.31,0,0.0,0.25,1.0,1.188530588891561,0.49,36-45,Medium,0,0,1,Young Active,0.4034,1,0.0,56.5,Moderate Risk,Cross-Sell Programme
608,Spain,Female,41,3,89763.84,1,0,0,198069.7345,1,0.4531908271385745,0.25,0.0,1.9037370022620317,0.09,36-45,Premium,0,1,0,Wealthy Disengaged,0.4474,1,40160.34,16.5,High Risk,Reactivation Campaign
618,France,Male,34,5,134954.53,1,1,1,151954.39,0,0.8881194013585171,0.1666666666666666,1.0,1.9356526736478183,0.55,26-35,Premium,0,0,1,Premium Loyal,0.0871,0,11754.54,62.5,Stable,Cross-Sell Programme
643,France,Male,45,5,0.0,1,1,0,142513.5,1,0.0,0.1666666666666666,0.3,1.221662283783321,0.27,36-45,Medium,0,0,1,High Risk,0.7073,1,0.0,34.5,Moderate Risk,Reactivation Campaign
671,France,Male,45,2,106376.85,1,0,1,158264.62,0,0.6721412395187282,0.3333333333333333,0.7,1.940934863177865,0.3399999999999999,36-45,Premium,0,0,1,Premium Loyal,0.2591,0,27562.24,41.5,Moderate Risk,Cross-Sell Programme
689,Germany,Male,33,2,161814.64,2,1,0,169381.9,0,0.9553186301568812,0.6666666666666666,0.3,2.338756235213822,0.2799999999999999,26-35,Premium,1,2,1,Wealthy Disengaged,0.0359,0,5809.15,48.0,Moderate Risk,Reactivation Campaign
603,France,Male,31,8,0.0,2,1,1,169915.02,0,0.0,0.2222222222222222,1.0,1.2656105137935243,0.74,26-35,Medium,0,0,1,Young Active,0.018,0,0.0,94.0,Loyal,Standard Retention Programme
620,France,Female,41,9,0.0,2,0,0,88852.47,0,0.0,0.2,0.0,0.8931741845085804,0.37,36-45,Low,0,0,0,High Risk,0.1184,0,0.0,57.0,Moderate Risk,Reactivation Campaign
676,France,Female,34,1,63095.01,1,1,1,40645.81,0,1.5522745819413628,0.5,1.0,1.1207564202694116,0.43,26-35,Medium,0,0,0,Premium Loyal,0.1094,0,6902.59,50.5,Moderate Risk,Cross-Sell Programme
572,Germany,Male,26,4,118287.01,2,0,0,60427.3,0,1.9574770430410915,0.4,0.0,1.2695441204287587,0.2199999999999999,26-35,Medium,1,2,1,Wealthy Disengaged,0.0971,0,11485.67,42.0,Moderate Risk,Reactivation Campaign
668,Germany,Male,47,7,106854.21,1,0,1,157959.02,1,0.676463639343677,0.125,0.7,1.9347673424216665,0.49,46-55,Premium,0,2,1,Premium Loyal,0.7793,1,83271.49,56.5,Moderate Risk,Cross-Sell Programme
695,France,Male,46,7,49512.55,1,1,0,133007.34,0,0.3722514693439524,0.125,0.3,1.563861797205684,0.33,46-55,High,0,0,1,Wealthy Disengaged,0.5973,1,29573.85,40.5,Moderate Risk,Reactivation Campaign
730,Spain,Female,33,9,0.0,2,0,0,176576.62,0,0.0,0.2,0.0,1.6033867179677248,0.37,26-35,High,0,1,0,High Risk,0.0485,0,0.0,57.0,Moderate Risk,Reactivation Campaign
807,France,Male,43,1,105799.32,2,1,0,34888.04,1,3.032451451802629,1.0,0.3,1.6344437308336264,0.2499999999999999,36-45,High,1,0,1,Wealthy Disengaged,0.1609,0,17023.11,45.0,Moderate Risk,Reactivation Campaign
592,France,Male,54,8,0.0,1,1,1,28737.71,1,0.0,0.1111111111111111,1.0,0.5198352446003276,0.64,46-55,Low,0,0,1,Young Active,0.5568,1,0.0,71.5,Stable,Cross-Sell Programme
726,France,Female,31,9,114722.05,2,1,1,98178.57,0,1.1684920803788406,0.2,1.0,1.8111812172938704,0.77,26-35,Premium,0,0,0,Premium Loyal,0.0895,0,10267.62,97.0,Loyal,Relationship Manager Assignment
514,Spain,Male,30,7,0.0,1,0,1,125010.24,0,0.0,0.125,0.7,0.8238507624294196,0.49,26-35,Low,0,1,1,Young Active,0.1137,0,0.0,56.5,Moderate Risk,Cross-Sell Programme
567,France,Male,42,2,0.0,2,1,1,167984.61,0,0.0,0.6666666666666666,1.0,1.1696484703050547,0.56,36-45,Medium,0,0,1,Young Active,0.0217,0,0.0,76.0,Stable,Standard Retention Programme
850,France,Male,33,10,0.0,1,1,0,4861.72,1,0.0,0.0909090909090909,0.3,1.015384713097239,0.42,26-35,Low,0,0,1,High Risk,0.1059,0,0.0,49.5,Moderate Risk,Reactivation Campaign
671,Germany,Male,45,6,99564.22,1,1,1,108872.45,1,0.9144949480337032,0.1428571428571428,1.0,1.6525920514787638,0.5800000000000001,36-45,High,0,2,1,Premium Loyal,0.5487,1,54630.89,65.5,Stable,Cross-Sell Programme
670,France,Male,37,4,170557.91,2,1,0,198069.7345,0,0.8610959636745327,0.4,0.3,2.486513859989813,0.3399999999999999,36-45,Premium,1,0,1,Wealthy Disengaged,0.0508,0,8664.34,54.0,Moderate Risk,Reactivation Campaign
694,France,Female,30,9,0.0,2,1,1,26960.31,0,0.0,0.2,1.0,0.7547965023182476,0.77,26-35,Low,0,0,0,Young Active,0.0545,0,0.0,97.0,Loyal,Standard Retention Programme
547,Germany,Female,39,6,74596.15,3,1,1,85746.52,1,0.8699511076238705,0.4285714285714285,1.0,1.103828288893571,0.78,36-45,Medium,0,2,0,Young Active,0.8815,1,65756.51,64.0,Stable,Immediate Outreach
751,Germany,Male,50,2,96888.39,1,1,0,77206.25,1,1.254913107253529,0.3333333333333333,0.3,1.668215531320401,0.18,46-55,High,0,2,1,Wealthy Disengaged,0.8888,1,86114.4,25.5,High Risk,Immediate Outreach
594,Germany,Female,29,3,130830.22,1,1,0,61048.53,0,2.1430176448532854,0.25,0.3,1.3927897972509409,0.21,26-35,Medium,1,2,0,Wealthy Disengaged,0.54,1,70648.32,28.5,High Risk,Reactivation Campaign
673,France,Male,72,1,0.0,2,0,1,111981.19,0,0.0,1.0,0.7,1.137835661472212,0.4099999999999999,56+,Medium,0,0,1,Young Active,0.0019,0,0.0,61.0,Stable,Standard Retention Programme
610,France,Male,40,0,0.0,2,1,0,62232.6,0,0.0,2.0,0.3,0.7335921282414893,0.2199999999999999,36-45,Low,0,0,1,High Risk,0.0336,0,0.0,42.0,Moderate Risk,Reactivation Campaign
512,France,Female,37,1,0.0,2,0,1,156105.03,0,0.0,1.0,0.7,0.9775295080710272,0.4099999999999999,36-45,Low,0,0,0,Young Active,0.0915,0,0.0,61.0,Stable,Standard Retention Programme
767,Germany,Male,21,3,119714.25,2,0,1,150135.38,0,0.7973700311676624,0.5,0.7,2.200890977532596,0.47,18-25,Premium,0,2,1,Premium Loyal,0.0108,0,1292.91,67.0,Stable,Relationship Manager Assignment
585,France,Female,67,5,113978.97,2,0,1,93146.11,0,1.2236447271418298,0.3333333333333333,0.7,1.4442187758080214,0.5299999999999999,56+,High,0,0,0,Premium Loyal,0.0976,0,11124.35,73.0,Stable,Relationship Manager Assignment
763,Germany,Male,42,6,100160.75,1,1,0,33462.94,1,2.993094955345964,0.1428571428571428,0.3,1.4915979511637123,0.3,36-45,High,1,2,1,Wealthy Disengaged,0.5916,1,59255.1,37.5,Moderate Risk,Reactivation Campaign
712,France,Female,29,2,0.0,1,1,1,144375.0,0,0.0,0.3333333333333333,1.0,1.396220520615577,0.46,26-35,Medium,0,0,0,Young Active,0.2343,0,0.0,53.5,Moderate Risk,Cross-Sell Programme
